it,time,Mass,Momentum,Epot,Ekin,Etot,L2norm
79,39.5,12.5649308751172,3.43912201836224e-05,4.36362184196427e-08,6.31045818226411,6.31045822590033,3.54859684495784
80,40,12.5649263434862,3.77274067674492e-05,3.93233422657712e-08,6.31043797506815,6.31043801439149,3.54859293263008
81,40.5,12.5649074719444,3.71341219435835e-05,2.40367607793691e-07,6.31040618965518,6.31040643002279,3.54858100487298
82,41,12.5648883335951,3.68139674179876e-05,3.02646910210347e-07,6.31036054084655,6.31036084349346,3.54857138332841
83,41.5,12.564876027079,3.26433252836317e-05,1.37041114921147e-07,6.31033434676722,6.31033448380834,3.54856386516444
84,42,12.5648474541414,3.66851215950721e-05,9.52373530916876e-09,6.31026196118817,6.31026197071191,3.54855384358104
85,42.5,12.5648342518375,3.13857943486447e-05,9.03454739931379e-08,6.31025264385007,6.31025273419554,3.54854244528478
86,43,12.5648027214157,3.56444510078338e-05,2.37015635748168e-07,6.31016572059766,6.31016595761329,3.54853416040632
87,43.5,12.5647859180501,3.52342566054061e-05,1.88417693101279e-07,6.31015283213919,6.31015302055688,3.54852231064757
88,44,12.5647706808215,3.35091696561597e-05,3.99148446683365e-08,6.31010971318254,6.31010975309738,3.54851563242325
89,44.5,12.5647573936467,3.32540488886321e-05,1.15691072220477e-08,6.31008157726226,6.31008158883137,3.54850656225286
90,45,12.5647444301426,3.48700139485453e-05,1.12182851180049e-07,6.31004486995002,6.31004498213288,3.5484999454071
91,45.5,12.5647290517834,3.62986729744302e-05,1.81757856627449e-07,6.30999619169083,6.30999637344869,3.54849233263724
92,46,12.5647220966138,3.4176916015664e-05,2.21119096607627e-07,6.31001518941528,6.31001541053438,3.54848059079057
93,46.5,12.564653584708,3.27941984689846e-05,2.74360080770473e-08,6.30986585406014,6.30986588149615,3.54846284481664
94,47,12.5646347268992,3.83529122025859e-05,1.97606090868693e-07,6.30982035781659,6.30982055542268,3.54845287169732
95,47.5,12.5646303124712,3.61613818562667e-05,1.86921819433271e-07,6.30981631044182,6.30981649736364,3.54844632684702
96,48,12.5645892228528,3.54869517028769e-05,9.74592448926324e-08,6.30970356196631,6.30970365942556,3.54843612000964
97,48.5,12.5645586047119,3.49204355576787e-05,2.32192440015256e-07,6.30960400298481,6.30960423517725,3.54842916899986
98,49,12.5645557827586,3.65413296182895e-05,1.97233302957837e-07,6.30961799630356,6.30961819353687,3.54841895386934
99,49.5,12.5645246632121,3.21490675971353e-05,9.32704460147419e-08,6.30950761986061,6.30950771313106,3.54841169844042
100,50,12.5644680647213,3.40392778668564e-05,2.85604890579066e-07,6.30935860104196,6.30935888664685,3.54839768989068
101,50.5,12.5644712186359,3.6975030116235e-05,2.17160059994359e-07,6.30937488158024,6.3093750987403,3.54839244376013
102,51,12.5644294276092,3.05583083187221e-05,3.83477456857327e-08,6.30924169217852,6.30924173052627,3.54838328040157
103,51.5,12.5643783243916,3.39887100912228e-05,3.29575535520523e-07,6.3091092083925,6.30910953796804,3.54836937751988
104,52,12.5643607216804,3.50260544010522e-05,1.07102736955709e-07,6.30908953863139,6.30908964573413,3.54835727785439
105,52.5,12.5643345356072,3.20696007240722e-05,8.24022474023442e-08,6.30900750288816,6.30900758529041,3.54834843571568
106,53,12.5642991723113,3.38716611756238e-05,2.35796281889431e-07,6.30887783948666,6.30887807528294,3.54834366929953
107,53.5,12.5642876557171,3.84430887765617e-05,6.79666906461266e-08,6.30887234425831,6.308872412225,3.54833252112025
108,54,12.5642693029966,3.16932842207714e-05,8.62626048813123e-08,6.30882165403497,6.30882174029757,3.54832244511165
109,54.5,12.5642186908168,3.21153208020779e-05,1.72560430801175e-07,6.30868429929493,6.30868447185536,3.54831087858078
110,55,12.5642226651746,3.50294679238547e-05,6.54258587646015e-08,6.30868535790516,6.30868542333102,3.54830892590342
111,55.5,12.5641939963704,3.33631536877558e-05,4.40804542428425e-08,6.30861884687,6.30861889095045,3.54829623115333
112,56,12.5641528567451,3.41113980352321e-05,1.101346356758e-07,6.30850898797966,6.3085090981143,3.54828550155824
113,56.5,12.5641448348687,3.30938669575249e-05,5.09574857456662e-08,6.30851104796265,6.30851109892014,3.54827619076212
114,57,12.5641253902927,3.11876760705303e-05,6.72313347913309e-08,6.30846349300797,6.30846356023931,3.54826677195168
115,57.5,12.5640867249674,3.45648106542122e-05,8.84267094480857e-08,6.30835433708033,6.30835442550704,3.54825681276372
116,58,12.5640731086803,3.32256506534123e-05,2.08992606591263e-08,6.30834066858883,6.30834068948809,3.54824593370668
117,58.5,12.5640693302455,3.15835162641377e-05,4.62278081155377e-08,6.3083244633774,6.30832450960521,3.54824123384264
118,59,12.5640413176331,3.3724082269169e-05,1.00152925354285e-07,6.30825608664466,6.30825618679759,3.5482298052579
119,59.5,12.5640196963031,3.38296301671199e-05,2.77658692926263e-08,6.30820084214973,6.3082008699156,3.54822252747875
120,60,12.56400034022,3.30228619381878e-05,7.31009523101862e-08,6.30817042111983,6.30817049422078,3.54821041212601
121,60.5,12.5639717662096,3.53488971940458e-05,3.79074076421653e-08,6.30807438123441,6.30807441914182,3.54820334803733
122,61,12.5639699730068,3.2355250694371e-05,7.3093406442154e-08,6.30809532809137,6.30809540118478,3.54819452043092
123,61.5,12.5639571273439,3.29482450832088e-05,7.57241228351627e-08,6.30804472812441,6.30804480384853,3.5481913852766
124,62,12.5639123305288,3.04150798230997e-05,7.58031036100756e-08,6.30793381557457,6.30793389137767,3.5481766190743
125,62.5,12.5638839145903,3.62517888025845e-05,9.43237590304381e-08,6.30788221771131,6.30788231203507,3.54815945066238
126,63,12.5638842039056,3.02491736154977e-05,3.28568395771355e-08,6.30789716937906,6.3078972022359,3.54814283545939
127,63.5,12.5638631241348,3.21832455283409e-05,8.3515911959585e-08,6.30786004329301,6.30786012680892,3.54812965550412
128,64,12.5638295922029,3.18099054850303e-05,3.24688137752844e-07,6.3077842850648,6.30778460975293,3.54812744218376
129,64.5,12.5637664190729,3.20313223414722e-05,3.31001116517789e-06,6.30776227778576,6.30776558779693,3.54806464500913
130,65,12.5635028629627,3.23098755577664e-05,5.65647749327154e-06,6.30757671751729,6.30758237399478,3.54784822448226
131,65.5,12.5630648224934,3.5898411803469e-05,1.65879005683482e-06,6.30712081181916,6.30712247060922,3.54757972108149
132,66,12.5628978174323,4.09490971191395e-05,2.05933276820797e-06,6.30678620621158,6.30678826554435,3.54749063872802
133,66.5,12.5629448344262,3.70086575713196e-05,1.58596354610249e-05,6.3070915919493,6.30710745158476,3.54752196643116
134,67,12.5620577480703,3.16134039411979e-05,1.04511401220898e-05,6.30569952499947,6.30570997613959,3.54740074771807
135,67.5,12.5610877737523,3.2704846270538e-05,1.59528606853089e-06,6.30351502680579,6.30351662209186,3.54723745801309
136,68,12.5610622217179,4.42997922707175e-05,2.11859169541385e-05,6.30336392824315,6.30338511416011,3.54724256528118
137,68.5,12.5602521654578,5.41173294735752e-05,3.858248052284e-06,6.3003624737163,6.30036633196435,3.54726527737104
138,69,12.5601564087279,5.84583955002156e-05,1.14904065509427e-05,6.29986255813722,6.29987404854377,3.5472791377785
139,69.5,12.5596589848897,4.05406732564324e-05,1.28009527841724e-05,6.2981146202313,6.29812742118408,3.54725079960676
140,70,12.5587877505945,4.53527003122441e-05,3.17001055556531e-06,6.29502564353209,6.29502881354265,3.54721003892559
141,70.5,12.5586147047287,4.57015157990485e-05,1.98015037876413e-05,6.29450789438751,6.2945276958913,3.54718582985607
142,71,12.5576644553467,4.18709955526014e-05,2.02461548502765e-07,6.29111071601885,6.2911109184804,3.54714255572233
143,71.5,12.5577691990767,4.07091622316001e-05,1.78034718689497e-05,6.29146384321263,6.2914816466845,3.54714086313879
144,72,12.5568429673865,2.87542395470182e-05,5.02582242099413e-06,6.28806934248472,6.28807436830714,3.54710012557564
145,72.5,12.5564116395783,2.81249288691906e-05,7.28744125321852e-06,6.28674840379134,6.2867556912326,3.54706435713494
146,73,12.5560932126747,4.15864533548552e-05,8.97940466926561e-06,6.28544796141046,6.28545694081513,3.5470499972408
147,73.5,12.5557414381563,4.03447929644762e-05,1.43524773310902e-06,6.28415626927689,6.28415770452462,3.54703755590191
148,74,12.5557385831592,3.08267993832223e-05,8.36833985967121e-06,6.28402014436522,6.28402851270508,3.54703528456729
149,74.5,12.5552014562322,2.73786799898847e-05,1.32844875774648e-07,6.2819520607226,6.28195219356748,3.54702129769335
150,75,12.5551518690074,2.77272077612877e-05,7.22496638841737e-06,6.28179039721066,6.28179762217705,3.54701441520032
151,75.5,12.5548105203674,3.51970128559589e-05,5.41418356920916e-07,6.28051908732966,6.28051962874802,3.54699403616368
152,76,12.5548501550313,3.65921292932287e-05,4.55586963502499e-06,6.28067805781058,6.28068261368021,3.54698940761291
153,76.5,12.5545898234939,2.53892522059977e-05,1.91442987038147e-06,6.27966235460461,6.27966426903448,3.5469719109494
154,77,12.5544010169111,2.73085357615905e-05,1.80695431300547e-06,6.27910010012667,6.27910190708098,3.54695154107301
155,77.5,12.554315575446,3.33817024792613e-05,2.72692303386635e-06,6.27874923482331,6.27875196174634,3.54694503564506
156,78,12.5542283344512,3.19647528847262e-05,3.3465544057549e-07,6.27843113868605,6.27843147334149,3.54694167887686
157,78.5,12.5542464145038,3.14508368595771e-05,2.46113166930586e-06,6.27845846305001,6.27846092418168,3.54693535394906
158,79,12.5540651859508,3.06823341536592e-05,3.26238486266238e-08,6.27778288764099,6.27778292026484,3.54692552615871
159,79.5,12.5540185554863,2.74006346509983e-05,1.62061394843553e-06,6.27767983101323,6.27768145162718,3.54691233086847
160,80,12.553963498855,3.31295945003514e-05,1.83823698443637e-07,6.27746163618803,6.27746182001173,3.54690617213299
