it,time,Mass,Momentum,Epot,Ekin,Etot,L2norm,incomp_error,rho_1,rho_2,rho_3,rho_4,rho_5
78,15.6,31.4159268181218,2.56140342822509e-15,8.92218533500019,148.819053047955,157.741238382955,4.437220406217,0,23.662283329828,26.4033098305759,4.24380924999433,10.8177822670078,0.284269993768182
79,15.8,31.4159242959804,-1.63493835844155e-16,9.20150624770766,148.578272434034,157.779778681742,4.43722144185502,0,24.3636820975008,25.5049433420981,5.89265521058758,10.2722747116112,1.36927318443918
80,16,31.4159167389636,-2.48646875346318e-15,9.54673090967474,148.265810357203,157.812541266877,4.4372235988472,0,25.2349735675697,24.2361478841183,7.45365268354267,9.28139248667986,3.05924904821306
81,16.2,31.4159014995848,2.58184015770561e-15,9.94117082333676,147.895040015755,157.836210839092,4.43722614252539,0,26.2151162174656,22.6290310799534,8.81526135330287,7.88133423835736,4.62731406284146
82,16.4,31.4158759939837,3.44699503904759e-15,10.3610584763935,147.485903967936,157.846962444329,4.43722769254684,0,27.2328537715258,20.7444494449481,9.88432345630405,6.15236819269878,5.92590305139448
83,16.6,31.4158418410018,2.98376250415582e-15,10.77521169861,147.065754096653,157.840965795263,4.43722577929962,0,28.2127980895198,18.6692959472258,10.6005698380616,4.20571509228971,6.84115985306381
84,16.8,31.4158144932918,4.76857021212118e-16,11.1461132459837,146.669140749603,157.815253995586,4.43721808009772,0,29.0815633300712,16.5087869852549,10.9442520496204,2.16517838090424,7.30692323626048
85,17,31.415824076379,-1.66899957424241e-15,11.4329139541678,146.335799790284,157.768713744452,4.43720628821351,0,29.7735251884429,14.3749325037632,10.9346068100156,0.149222399776246,7.30775437089691
86,17.2,31.4158939879245,6.28088819367961e-15,11.5963534936769,146.106503702505,157.702857196182,4.4371978080825,0,30.235883457784,12.3733669393713,10.6198747401219,1.74200653812106,6.87250553609026
87,17.4,31.4160157234641,3.61048887489175e-15,11.6047635365132,146.017363417589,157.622126954102,4.43720083617349,0,30.432582491889,10.5908939458215,10.0625832269121,3.43305902622644,6.06176751084718
88,17.6,31.4161510625049,5.02743545220775e-15,11.4397156835749,146.093896567333,157.533612250908,4.43721779493122,0,30.3466881949694,9.08584448308394,9.32518204085953,4.87400643023454,4.95298186976451
89,17.8,31.4162572739915,2.72489726406924e-16,11.0999286386542,146.346213361403,157.446142000057,4.43724452946799,0,29.9812286592208,7.88297385368319,8.46022823221783,6.03796226438922,3.62686838006006
90,18,31.4163091458507,1.0899589056277e-15,10.6024687521809,146.766398876098,157.368867628279,4.43727447038545,0,29.3587528967399,6.97386699252566,7.50688894658716,6.91694309374811,2.15793858346624
91,18.2,31.4163023086911,4.07372140978352e-15,9.98087380182522,147.328793055491,157.309666857316,4.43730248508007,0,28.5197972838524,6.32268887316119,6.49282025282768,7.5165308765257,0.610150997497299
92,18.4,31.4162442736323,3.58323990225106e-15,9.28053620066768,147.993286191344,157.273822392011,4.4373258734869,0,27.5202549261607,5.87591353621074,5.43859417025741,7.84954776965812,0.963137508939463
93,18.6,31.4161469307864,6.18551678943718e-15,8.55243487128106,148.71093653629,157.263371407571,4.43734519928429,0,26.4276517418139,5.57383998270919,4.36150390914417,7.92978742598058,2.51662655064325
94,18.8,31.4160139138806,5.55879041870126e-15,7.84673196089545,149.430468599064,157.277200559959,4.43736499324264,0,25.3164802195558,5.36140948094362,3.27687340575497,7.7676709393599,4.00922720921556
95,19,31.415829412483,2.83389315463201e-15,7.20759338129125,150.104160511456,157.311753892747,4.4373902845702,0,24.2628472547503,5.19609158959041,2.19722695725047,7.36894642727642,5.39974196563414
96,19.2,31.4155464059146,4.90481507532464e-15,6.67001445791555,150.692009674617,157.362024132533,4.43742209514961,0,23.3387665643213,5.05135528577462,1.13139249925199,6.73605252978341,6.64315561732321
97,19.4,31.4151161910693,7.49346747619042e-15,6.25860592802955,151.164093032295,157.422698960325,4.43745156810302,0,22.6062662762748,4.91535677168895,0.0856886008252568,5.87059997806579,7.68897450363515
