it,time,Mass,Momentum,Epot,Ekin,Etot,L2norm,incomp_error,rho_1,rho_2,rho_3,rho_4,rho_5
196,98,24.1651634637201,0.00142638157975967,4.3809970133626e-08,12.0849625384294,12.0849625822394,6.81628429899599,0,0.0270358151400413,1.93283061428946e-06,6.65170306369185e-08,1.11947009282026e-09,3.12282618632868e-08
197,98.5,24.1651634732253,0.00142641663381017,4.39336631940798e-08,12.0849625960486,12.0849626399823,6.8162843030779,0,0.0271040373640955,1.90809301463578e-06,6.9783910268448e-08,1.1662764069017e-09,3.25246531222266e-08
198,99,24.1651634825697,0.00142645052773544,4.408753338389e-08,12.0849626517505,12.084962695838,6.81628430709574,0,0.0271698842026322,1.88136288876395e-06,7.28934686138061e-08,1.18242558474007e-09,3.35112678058788e-08
199,99.5,24.1651634917487,0.00142648315570799,4.42862677671077e-08,12.0849627053221,12.0849627496083,6.81628431105391,0,0.0272336802617294,1.85470806685088e-06,7.60082750652776e-08,1.22722992054196e-09,3.46262265344524e-08
200,100,24.1651635007212,0.00142651441193649,4.45286711453687e-08,12.0849627565977,12.0849628011264,6.81628431493303,0,0.0272954740837364,1.83085498347318e-06,7.9222623429496e-08,1.23577127156157e-09,3.57573654216004e-08
201,100.5,24.1651633261325,0.00142632044376116,4.50250633731769e-08,12.0849626693055,12.0849627143306,6.8162842499385,0,0.0273587937855092,1.67344968866101e-06,7.78263366888183e-08,1.30552009823195e-09,3.58355478366662e-08
202,101,24.1651633348214,0.00142634891116257,4.52312929656811e-08,12.0849627158019,12.0849627610332,6.81628425373267,0,0.0274148195646805,1.65627608320795e-06,8.00708239220733e-08,1.2736468480098e-09,3.63339717136761e-08
203,101.5,24.1651633432616,0.00142637602972369,4.53566197911704e-08,12.0849627602203,12.0849628055769,6.81628425743367,0,0.0274671694825524,1.57323430988193e-06,8.33827078024715e-08,1.31077206023013e-09,3.64994686364729e-08
204,102,24.1651633514092,0.00142640173920149,4.5413611430939e-08,12.0849628024937,12.0849628479073,6.81628426101946,0,0.0275161745546057,1.44447342204661e-06,8.67498547475306e-08,1.30220502322295e-09,3.6701495915579e-08
205,102.5,24.165163359306,0.00142642598939374,4.54378207005774e-08,12.0849628424384,12.0849628878762,6.81628426451435,0,0.0275624941743076,1.33593190016435e-06,8.93204794945836e-08,1.28769075456998e-09,3.66298840783807e-08
206,103,24.165163366831,0.00142644857811047,4.5469384251729e-08,12.0849628797729,12.0849629252423,6.81628426785767,0,0.0276068276125626,1.30829950471003e-06,9.19823633656816e-08,1.26356750949628e-09,3.64146673588546e-08
207,103.5,24.1651633740156,0.00142646949815708,4.55326585811052e-08,12.0849629143952,12.0849629599278,6.81628427106903,0,0.027649610411986,1.36171209584518e-06,9.51888903429843e-08,1.24435588500595e-09,3.62648913814794e-08
208,104,24.1651633808431,0.0014264887984501,4.5625995540603e-08,12.0849629464089,12.0849629920349,6.81628427414019,0,0.0276908744090539,1.44431766645972e-06,9.8453539840954e-08,1.21488943446262e-09,3.56652001774137e-08
209,104.5,24.1651633873518,0.00142650669059308,4.57257957072186e-08,12.0849629761731,12.0849630218989,6.81628427708839,0,0.0277303247306399,1.50874510838377e-06,1.01818540100794e-07,1.20453212917716e-09,3.55674212881387e-08
210,105,24.1651633934871,0.00142652334687825,4.58027422875703e-08,12.0849630041321,12.0849630499348,6.81628427988645,0,0.0277675960067932,1.54791893569137e-06,1.04757185306417e-07,1.14049466553316e-09,3.47706577760033e-08
211,105.5,24.1651633992999,0.00142653904223127,4.58408062197538e-08,12.0849630307499,12.0849630765907,6.8162842825586,0,0.0278025430149669,1.59254677455747e-06,1.07705159155984e-07,1.12595175555178e-09,3.39250717097708e-08
212,106,24.1651634047971,0.00142655391707715,4.58491643814026e-08,12.0849630562993,12.0849631021485,6.81628428511105,0,0.0278354160206292,1.67865666638818e-06,1.10866868505621e-07,1.11120672420669e-09,3.32510680355666e-08
213,106.5,24.1651634099401,0.00142656798262372,4.58607087305651e-08,12.0849630808205,12.0849631266813,6.81628428752012,0,0.0278668260097363,1.80635344723591e-06,1.13242599228933e-07,1.06120067378437e-09,3.15945544377285e-08
214,107,24.1651634147056,0.00142658117690678,4.5917373660417e-08,12.0849631041799,12.0849631500972,6.81628428977932,0,0.0278975070186317,1.93958917362883e-06,1.1593333299494e-07,1.08141749637299e-09,3.06701481061833e-08
215,107.5,24.165163419113,0.00142659346325834,4.60503784390386e-08,12.0849631262331,12.0849631722835,6.81628429189647,0,0.0279280048656327,2.04464019515992e-06,1.17865629921455e-07,1.06595745041314e-09,2.90040389738457e-08
216,108,24.1651634231896,0.00142660482874534,4.6264592363618e-08,12.0849631469186,12.0849631931832,6.81628429389069,0,0.0279584389878344,2.12010130508554e-06,1.19992227303599e-07,1.08677738869109e-09,2.7580508501034e-08
217,108.5,24.1651634268048,0.00142661520301666,4.65358968187661e-08,12.084963166269,12.0849632128049,6.81628429569441,0,0.0279884736389911,2.1918585356795e-06,1.2173577014071e-07,1.09486565062145e-09,2.61940515467714e-08
218,109,24.1651634300311,0.00142662473840404,4.68218488561932e-08,12.0849631845356,12.0849632313574,6.81628429734447,0,0.028017497130467,2.28087014757289e-06,1.23174831087092e-07,1.15929937390204e-09,2.46514635877169e-08
219,109.5,24.1651634328741,0.00142663353868368,4.70812925164392e-08,12.0849632019482,12.0849632490295,6.81628429884247,0,0.0280449322935941,2.37970265016068e-06,1.24202769624511e-07,1.23485394796236e-09,2.35387427601021e-08
220,110,24.1651634353803,0.00142664167388443,4.72921491018054e-08,12.0849632186176,12.0849632659098,6.81628430021611,0,0.0280705069010413,2.46244661073323e-06,1.24667941983158e-07,1.29906497163822e-09,2.18923839300291e-08
221,110.5,24.1651634373832,0.00142664893239235,4.74590470734058e-08,12.0849632343622,12.0849632818213,6.81628430138036,0,0.0280943587277227,2.51452448319056e-06,1.25580158729006e-07,1.43584661693785e-09,2.1049871639863e-08
222,111,24.1651634389274,0.00142665520227416,4.76067335585312e-08,12.084963248899,12.0849632965058,6.81628430236321,0,0.0281169220385621,2.54375279781868e-06,1.25756578674029e-07,1.57037425783688e-09,1.95158848019994e-08
223,111.5,24.1651634400295,0.00142666034707136,4.77631823388016e-08,12.0849632618871,12.0849633096503,6.81628430316818,0,0.0281386645721127,2.56915732987242e-06,1.26213392152766e-07,1.67325479452357e-09,1.86289626063215e-08
224,112,24.165163440645,0.00142666417383541,4.79412066918976e-08,12.0849632730138,12.084963320955,6.81628430378184,0,0.0281598118880091,2.59732750772457e-06,1.26246559505767e-07,1.85970566359807e-09,1.75590462792438e-08
225,112.5,24.1651634406912,0.00142666656968247,4.81290206205158e-08,12.0849632821713,12.0849633303003,6.81628430416357,0,0.0281802133849078,2.617731509709e-06,1.26162198410018e-07,1.97459741842594e-09,1.68038790502903e-08
226,113,24.1651634402167,0.00142666765969714,4.82947037450045e-08,12.0849632895497,12.0849633378444,6.81628430433591,0,0.0281994176798437,2.61557170645573e-06,1.26261130696853e-07,2.18252633426742e-09,1.68207156951014e-08
227,113.5,24.1651634392338,0.00142666760181977,4.84028005459189e-08,12.0849632954787,12.0849633438815,6.81628430430226,0,0.0282169260503278,2.58856900125652e-06,1.25325674734459e-07,2.3281126044111e-09,1.65541866341645e-08
228,114,24.1651634377479,0.00142666655533266,4.84335099631471e-08,12.0849633002866,12.0849633487201,6.81628430406529,0,0.0282324805311235,2.54719184006271e-06,1.25287993888361e-07,2.53101470504844e-09,1.72613086866906e-08
229,114.5,24.1651634357525,0.00142666461265332,4.83952190447515e-08,12.0849633041676,12.0849633525628,6.81628430362758,0,0.0282462509630843,2.50186427607078e-06,1.24694129674642e-07,2.7279748911712e-09,1.7861840402029e-08
230,115,24.1651634332625,0.00142666183749476,4.83226924505241e-08,12.0849633071956,12.0849633555183,6.81628430298355,0,0.0282588068184479,2.45277072551041e-06,1.24699500300122e-07,2.89038929661349e-09,1.90464882998716e-08
231,115.5,24.1651634302315,0.00142665815327218,4.82627506976537e-08,12.0849633092379,12.0849633575007,6.81628430212333,0,0.0282709002160171,2.39134545458051e-06,1.24555313293894e-07,3.06196051067633e-09,2.0264136643083e-08
232,116,24.1651634266808,0.0014266535846243,4.8253703739674e-08,12.0849633102511,12.0849633585048,6.81628430104405,0,0.0282831521313159,2.31299730096177e-06,1.24732522545512e-07,3.25011113399857e-09,2.16506470104211e-08
233,116.5,24.1651634226514,0.00142664816319875,4.83098297590437e-08,12.0849633102478,12.0849633585576,6.8162842997854,0,0.0282958129648771,2.22058543537759e-06,1.25350180711883e-07,3.41063204105598e-09,2.31378785373145e-08
234,117,24.1651634180905,0.00142664199180891,4.84180598012291e-08,12.0849633094631,12.0849633578812,6.81628429829925,0,0.0283087094636088,2.12351586052244e-06,1.25605686635301e-07,3.54333175693797e-09,2.4453043455517e-08
235,117.5,24.1651634129836,0.00142663518824595,4.85479927402834e-08,12.0849633082059,12.0849633567539,6.81628429659341,0,0.0283213985522736,2.02703360429688e-06,1.2699602968325e-07,3.72774128629843e-09,2.60588841719939e-08
236,118,24.1651634073333,0.00142662794102171,4.86699726630593e-08,12.0849633068476,12.0849633555176,6.81628429466132,0,0.0283334477705336,1.93141521239475e-06,1.27562663066685e-07,3.9248654677672e-09,2.74882198509608e-08
237,118.5,24.1651634013244,0.00142662051189036,4.8771156378885e-08,12.0849633056896,12.0849633544608,6.81628429259894,0,0.0283446847404433,1.83378952792849e-06,1.29201947521553e-07,3.95384469871642e-09,2.90909214475435e-08
238,119,24.1651633947702,0.00142661275103769,4.88621694207134e-08,12.0849633046632,12.0849633535253,6.81628429030201,0,0.028355298777968,1.73590995565937e-06,1.30347130093422e-07,4.16331536923933e-09,3.05287651392373e-08
239,119.5,24.1651633876907,0.00142660453918282,4.89700655489857e-08,12.0849633035213,12.0849633524914,6.81628428779207,0,0.0283657289516112,1.64390664210747e-06,1.32052878780606e-07,4.19537255311736e-09,3.17556790331021e-08
240,120,24.1651633799804,0.00142659560504869,4.91219356601083e-08,12.0849633018483,12.0849633509703,6.81628428502147,0,0.0283764091398452,1.5655701845331e-06,1.33852275936075e-07,4.31246918818491e-09,3.30061207706948e-08
241,120.5,24.1651631692565,0.0014263387716082,4.9557728676868e-08,12.0849631490198,12.0849631985776,6.81628420589937,0,0.0283910090245188,1.39754642317905e-06,1.38571710632473e-07,4.41443166779059e-09,3.39013073093053e-08
242,121,24.1651631606385,0.00142632799892643,4.97465162700866e-08,12.0849631450287,12.0849631947752,6.81628420278804,0,0.0284014466048424,1.31727720053287e-06,1.41689860759889e-07,4.45225476916448e-09,3.45675349453373e-08
243,121.5,24.1651631514269,0.00142631636018685,4.98837421923753e-08,12.0849631402627,12.0849631901464,6.81628419943577,0,0.0284107317353206,1.18851293481647e-06,1.47039006548765e-07,4.50923703321242e-09,3.6098971515626e-08
244,122,24.1651631415603,0.00142630385293495,4.99536821781308e-08,12.0849631348222,12.0849631847759,6.81628419580741,0,0.0284186469647768,1.04964915705896e-06,1.52130615864007e-07,4.51698694169957e-09,3.61256793736468e-08
245,122.5,24.1651631312039,0.00142629062198063,4.99622109762163e-08,12.0849631287629,12.0849631787251,6.81628419198436,0,0.0284252993293154,9.62939553359483e-07,1.57650995543261e-07,4.60810671649722e-09,3.71711003517801e-08
246,123,24.1651631201857,0.00142627645787687,4.9934195760548e-08,12.0849631218947,12.0849631718289,6.81628418788077,0,0.0284310805593799,9.82370899916904e-07,1.61791777795839e-07,4.39513464687214e-09,3.71668113901513e-08
247,123.5,24.1651631085647,0.0014262613592302,4.99001615454498e-08,12.0849631140986,12.0849631639988,6.81628418352392,0,0.0284364674591308,1.11875911673561e-06,1.67265719704384e-07,4.52482589158299e-09,3.78498588791075e-08
248,124,24.165163096343,0.00142624528452178,4.98825797309736e-08,12.0849631052693,12.0849631551519,6.81628417891788,0,0.0284418165564046,1.3195383722854e-06,1.72106263807356e-07,4.30211742285374e-09,3.78999530989094e-08
249,124.5,24.1651630835438,0.00142622830064975,4.9886221355612e-08,12.0849630954624,12.0849631453486,6.8162841740697,0,0.0284472177240085,1.51190996949489e-06,1.77495286508203e-07,4.36748060394195e-09,3.82124182131556e-08
250,125,24.1651630701505,0.00142621047606576,4.98992044358813e-08,12.0849630848837,12.0849631347829,6.81628416897112,0,0.0284525073271395,1.65749673920896e-06,1.81740899359347e-07,4.16230007153831e-09,3.83493306262697e-08
251,125.5,24.1651630561732,0.00142619200728944,4.99021453498906e-08,12.0849630738556,12.0849631237577,6.81628416362337,0,0.028457404164322,1.77613684959568e-06,1.86142138599072e-07,4.18399624883306e-09,3.84506479948765e-08
252,126,24.1651630416841,0.00142617308755708,4.98818957472979e-08,12.0849630627229,12.0849631126048,6.81628415806927,0,0.0284617176128622,1.91892638482432e-06,1.89477278751639e-07,4.04389039865412e-09,3.79674850831535e-08
253,126.5,24.1651630266571,0.00142615383753974,4.98413004136601e-08,12.08496305172,12.0849631015613,6.8162841522778,0,0.0284654980604795,2.10609264316151e-06,1.93381735749149e-07,3.97610740655788e-09,3.73861498745612e-08
254,127,24.1651630110712,0.00142613423793401,4.98006414850503e-08,12.0849630408559,12.0849630906566,6.81628414625583,0,0.0284690618196282,2.30074278403373e-06,1.95528391166422e-07,3.9086749729892e-09,3.61359756416112e-08
255,127.5,24.1651629950255,0.00142611439891234,4.97889207476644e-08,12.0849630301289,12.0849630799178,6.81628414002983,0,0.0284728595407208,2.45480124309424e-06,1.98027837894054e-07,3.77243755113576e-09,3.52219275170483e-08
256,128,24.1651629785375,0.0014260942105641,4.98302863886729e-08,12.084963019341,12.0849630691713,6.81628413362946,0,0.028477268470314,2.55749635100339e-06,1.99399708971578e-07,3.72424310695778e-09,3.38965182186164e-08
257,128.5,24.165162961413,0.00142607347387731,4.99317825605965e-08,12.0849630082942,12.084963058226,6.81628412694382,0,0.0284824043954182,2.64017156972059e-06,2.00537338321303e-07,3.56006467307484e-09,3.32220665315189e-08
258,129,24.1651629437578,0.0014260522319972,5.00789449092091e-08,12.0849629969821,12.0849630470611,6.81628412003912,0,0.0284880548380785,2.73480938789332e-06,2.0104487838378e-07,3.59267847419591e-09,3.19724099706208e-08
259,129.5,24.1651629256339,0.00142603060892476,5.02415676674879e-08,12.0849629855515,12.084963035793,6.81628411292423,0,0.0284937688453073,2.83813534176279e-06,2.01176270986327e-07,3.40738269970509e-09,3.18609893174902e-08
260,130,24.1651629070586,0.00142600861969632,5.03866376769345e-08,12.0849629740675,12.0849630244541,6.81628410563039,0,0.028499055352398,2.91774309886485e-06,2.00855436859949e-07,3.51487751368383e-09,3.08518817476736e-08
261,130.5,24.1651628878647,0.00142598614201083,5.04922936051615e-08,12.0849629625284,12.0849630130207,6.81628409805914,0,0.0285035944308614,2.95362652962172e-06,2.00724973691676e-07,3.36582636936911e-09,3.12906824710742e-08
